"","hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","area","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_population_2022","urban_population_2022","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total","income_transfert","income_military","income_pdfo","income_unified_tax","income_property_tax","income_excise_duty","income_corporate_tax","income_parking_fee","income_tourist_fee","income_eco_tax","income_non_tax","income_capital_proceedings","income_special_funds","income_rent","income_own","own_income_prop","transfert_prop","military_tax_prop","pdfo_prop","unified_tax_prop","property_tax_prop","excise_duty_prop","corporate_tax_own_prop","parking_fee_own_prop","tourist_fee_own_prop","eco_tax_own_prop","non_tax_own_prop","capital_proceedings_own_prop","special_funds_own_prop","excise_duty_own_prop","pdfo_own_prop","unified_tax_own_prop","property_tax_own_prop","rent_own_prop","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_mar_apr","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_jul_sep","own_income_no_mil_change_YoY_oct_jan","own_income_no_mil_change_YoY_oct_dec","own_income_no_mil_change_YoY_may_feb","own_income_no_mil_change_YoY_adapt","income_own_full_year","own_income_prop_full_year","recovery_month_distance","diversification_income_score","count_recovery","recovery_month_distance_2","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","dfrr_executed","dfrr_executed_20_21","turnout_2020","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","Status_war_sept","Status_war_sept_ext","deoccupation_date","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","declarations_pct","urban_declarations_pct","train_station","n_agreements","n_agreements_active","n_agreements_hromadas","n_agreements_hromadas_active"
"586","UA32120130000012946","Ржищівська","UA32120000000081110","Обухівський","UA32000000000030281","Київська","міська","Ржищівська міська громада",0,"UA32120130010035405","Ржищів",49.96822,31.04118,86.8,24,430.2,148.239882702064,238.607434398116,356.097064059969,0,0,0,0,0,1,0,0,14288,7175,0.502169652855543,"1051600000","Бюджет Ржищівської міської територіальної громади","Kyiv-oblast","North","N",140189.52202,59098.51314,361.48049,44305.52971,15361.93839,9654.29704,3611.36072,9.65725,0,0,147.79713,4832.34944,1230.512,1737.92231,199.64489,81091.00888,0.5784,0.4216,0.0026,0.316,0.1096,0.0689,0.0258,1e-04,0,0,0.0018,0.0596,0.0152,0.0214,0.0445,0.5464,0.1894,0.1191,0.0025,35.9362202292905,-19.2796432696084,31.8992722241588,-16.7991568542605,-12.0521737760698,-0.830290482651741,-2.74036006220886,1.94976702057748,7.22746949353862,81091.00888,0.578438443269899,2,3548.3479,1,NA,0.9,0.1859,0.44,154190.2456,201736.10292,47545.85732,14868.5259520958,8076.92395209581,0.453784443669341,1,0,0,0,0,0,0,0,0,2018-06-14,2018,1350.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,11794,6371,5423,0.54,0.46,11794,0,1,0,3420,0.29,8432,0.71,0.825447928331467,1.64376306620209,0,0,0,0,0
"587","UA32120150000062718","Українська","UA32120000000081110","Обухівський","UA32000000000030281","Київська","міська","Українська міська громада",0,"UA32120150010043175","Українка",50.1537167,30.7420742,54,8,206.7,124.141265688658,225.430471514543,350.943443748043,0,0,0,0,0,1,0,0,20589,16081,0.781048132497936,"1056500000","Бюджет Української міської територіальної громади","Kyiv-oblast","North","N",444563.77338,176242.74021,319.57275,131833.24494,39769.64908,32066.35255,10385.26859,56.008,0,1,23946.64611,9136.63034,573.33644,0,20552.89712,268321.03317,0.6036,0.3964,7e-04,0.2965,0.0895,0.0721,0.0234,2e-04,0,0,0.0892,0.0341,0.0021,0,0.0387,0.4913,0.1482,0.1195,0.0766,-12.8825170277865,-24.3828777634441,-31.5757422057966,-29.7281813228987,-24.0715011181639,-2.64331230682251,-7.97638960972454,-14.9439812474124,0.311376645280205,268321.03317,0.60356027467098,18,2882.4077,0,NA,0.06,0.24,-0.24,283400.83815,335935.01341,52534.17526,66921.6760696719,0,0.4050531610838,18,1,1,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,20095,11070,9025,0.55,0.45,16260,3835,0.81,0.19,5990,0.3,14701,0.73,0.97600660546894,1.01113114856041,0,0,0,0,0
"588","UA32120170000094084","Феодосіївська","UA32120000000081110","Обухівський","UA32000000000030281","Київська","сільська","Феодосіївська сільська громада",0,"UA32120170010087604","Ходосівка",50.272751,30.522079,35.2,8,115,110.082116205194,219.466794518585,347.49512067728,0,0,0,0,0,1,1,0,15126,0,0,"1056700000","Бюджет Феодосіївської сільської територіальної громади","Kyiv-oblast","North","N",174950.95021,49551.83956,40.31141,40584.49702,23793.86149,19843.1713,38016.70312,1.833,0,204.12163,35.82059,2557.76093,305.6138,0,55.72777,125399.11065,0.7168,0.2832,2e-04,0.232,0.136,0.1134,0.2173,0,0,0.0016,3e-04,0.0204,0.0024,0,0.3032,0.3236,0.1897,0.1582,4e-04,29.873437748681,-38.2787041005338,-38.4535964336392,2.6080456416248,8.34273100652743,-17.2177010409227,-21.3814768063016,-11.4858888785008,46.6214351070612,125399.11065,0.716767245330642,4,2580.851,1,NA,-0.12,-0.0575,-0.04,110776.86671,168028.57409,57251.70738,NA,NA,0.477615349474646,5,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,10169,5531,4638,0.54,0.46,0,10169,0,1,3448,0.34,7288,0.72,0.672286129842655,NA,0,0,0,0,0
"589","UA32140010000049369","Бишівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","сільська","Бишівська сільська громада",0,"UA32140010010087323","Бишів",50.266571,29.88693,80.5,15,279.5,118.836815657465,242.921794805501,314.119283167586,0,0,0,0,0,0,1,0,6225,0,0,"1052500000","Бюджет Бишівської сільської територіальної громади","Kyiv-oblast","North","N",87391.00924,50754.7764,85.75148,21181.17065,7341.80109,5547.55064,629.11623,0,0,0,23.20907,1837.69657,-59.94126,0,135.62985,36636.23284,0.4192,0.5808,0.001,0.2424,0.084,0.0635,0.0072,0,0,0,6e-04,0.0502,-0.0016,0,0.0172,0.5781,0.2004,0.1514,0.0037,90.6879043528484,-34.7704150267971,-28.1540669898102,14.0729259948187,15.0874086650916,76.8507862684324,110.099692791508,33.113322623799,49.8578236918887,36636.23284,0.419221990438247,4,4001.0053,4,NA,0.5,0.0663,0.29,54935.7807,113141.5157,58205.735,414.0934,0,0.402000678195999,3,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,8381,4486,3895,0.54,0.46,0,8381,0,1,2674,0.32,6056,0.72,1.3463453815261,NA,0,0,0,0,0
"590","UA32140030000074165","Боярська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","міська","Боярська міська громада",0,"UA32140030010045925","Боярка",50.3356709,30.2847595,49.4,11,207.8,104.612065379422,221.213602087055,339.645394306442,0,0,0,0,0,0,1,0,53161,34394,0.646978047817009,"1053000000","Бюджет Боярської міської територіальної громади","Kyiv-oblast","North","N",719531.99218,194640.70979,8917.50673,321156.85743,92485.54394,57597.29802,24455.07857,85.882,0,0,139.66937,21400.04754,5997.91528,70.02,1502.97024,524891.28239,0.7295,0.2705,0.0124,0.4463,0.1285,0.08,0.034,2e-04,0,0,3e-04,0.0408,0.0114,1e-04,0.0466,0.6119,0.1762,0.1097,0.0029,30.1348431879202,-38.4244832164173,-34.6856563582362,-14.8207350174243,-7.39462773504401,-6.39644311258066,-7.08190736559688,-12.6767053711947,31.0298554813733,524891.28239,0.729489846309282,18,4214.6844,0,NA,-0.03,0.0191,-0.05,510507.69591,681981.19331,171473.4974,15595.5595583759,5790.46347305389,0.378592845326716,27,0,0,0,0,0,0,1,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",6784,30582,17213,13369,0.56,0.44,30582,0,1,0,10631,0.35,21411,0.7,0.575271345535261,0.889166715124731,1,1,0,1,0
"591","UA32140050000046018","Гатненська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","сільська","Гатненська сільська громада",0,"UA32140050010021659","Гатне",50.358547,30.396284,34.2,3,36.6,101.032047558853,215.091935745031,347.17697044395,0,0,0,0,0,1,1,0,9653,0,0,"1053700000","Бюджет Гатненської сільської територіальної громади","Kyiv-oblast","North","N",210463.81882,54148.28611,404.92511,49124.65387,24949.26107,15328.93343,62305.04413,14,0,261.28364,12.77843,3372.46423,924.8706,0,19.97331,156315.53271,0.7427,0.2573,0.0019,0.2334,0.1185,0.0728,0.296,1e-04,0,0.0017,1e-04,0.0216,0.0059,0,0.3986,0.3143,0.1596,0.0981,1e-04,40.4800080799612,-40.6488824366178,-41.8437144829314,-15.3025747529014,3.05837165970855,-29.3972219860417,-39.6781481255894,-23.668810175616,43.7072540963263,156315.53271,0.742719264462694,10,2932.665,1,NA,-0.23,0.0145,-0.25,120187.18435,158722.23996,38535.05561,NA,NA,0.669726197884256,10,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,10401,5688,4713,0.55,0.45,0,10401,0,1,3601,0.35,7846,0.75,1.07748886356573,NA,0,1,0,1,0
"592","UA32140070000012102","Глевахівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","селищна","Глевахівська селищна громада",0,"UA32140070010070369","Глеваха",50.259673,30.3059171,48.3,13,96.6,112.724672687988,227.818525899364,335.035707515564,0,0,0,0,0,1,1,0,12935,8800,0.680324700425203,"1051900000","Бюджет Глевахівської селищної територіальної громади","Kyiv-oblast","North","N",250073.75837,69871.48991,1947.71373,84577.31144,33883.30013,17988.27049,36255.99675,0,0,23.5,111.10451,4597.02921,2728.7,0,37.05593,180202.26846,0.7206,0.2794,0.0078,0.3382,0.1355,0.0719,0.145,0,0,1e-04,6e-04,0.0255,0.0151,0,0.2012,0.4693,0.188,0.0998,2e-04,35.8496964561248,-27.8072519780413,-21.8238720990099,-8.22663525212826,5.17811803976866,-15.3432166622063,-27.9117909149337,-9.8683669872746,32.98537001781,180202.26846,0.720596473754672,10,3069.066,1,NA,0.14,0.0768,0.03,205380.34932,257578.22258,52197.87326,NA,NA,0.356590909090909,NA,2,1,0,1,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,13066,7176,5890,0.55,0.45,11187,1879,0.86,0.14,4080,0.31,9535,0.73,1.01012756088133,1.27125,0,0,0,0,0
"593","UA32140090000085800","Калинівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","селищна","Калинівська селищна громада",0,"UA32140090010093169","Калинівка",50.2257254,30.2261781,52.5,15,193.3,117.381789359608,233.884157202731,328.296888397554,0,0,0,0,0,0,1,0,16014,5166,0.32259273136006,"1054800000","Бюджет Калинівської селищної територіальної громади","Kyiv-oblast","North","N",305872.10462,66941.29152,13615.29716,109571.63745,29847.87764,49653.03494,5179.89994,0,0,0,53.93038,8340.96516,35199.02502,0,1084.44257,238930.8131,0.7811,0.2189,0.0445,0.3582,0.0976,0.1623,0.0169,0,0,0,2e-04,0.0349,0.1473,0,0.0217,0.4586,0.1249,0.2078,0.0045,75.3262843791036,-35.7224069735344,-33.2204623702207,-12.0771348936598,-7.30436479715644,-39.5853957840801,-38.2886982445455,-28.8121841119077,28.418042176378,238930.8131,0.781146137523183,15,2924.8104,0,NA,0.05,0.032,0,249787.24542,307191.77567,57404.53025,11951.4753653244,5984.23293413174,0.408605828430702,4,0,0,0,0,0,0,0,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,14752,8040,6712,0.55,0.45,11166,3586,0.76,0.24,4461,0.3,11035,0.75,0.921193955289122,2.16144018583043,0,0,0,0,0
"594","UA32140110000089620","Кожанська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","селищна","Кожанська селищна громада",0,"UA32140110010028813","Кожанка",49.9711841,29.75373922348,113.4,15,334.9,152.986340270501,275.529848190039,284.331376096912,0,0,0,0,0,1,0,0,8167,1907,0.2335006734419,"1054900000","Бюджет Кожанської селищної територіальної громади","Kyiv-oblast","North","N",76843.8074,39280.60541,0,17447.32504,8478.14345,6976.35005,544.92202,0.293,0,0,40.391,3285.47292,496.88434,29.17885,264.24132,37563.20199,0.4888,0.5112,0,0.227,0.1103,0.0908,0.0071,0,0,0,0.0011,0.0875,0.0132,8e-04,0.0145,0.4645,0.2257,0.1857,0.007,26.4735650325723,-17.5682500031463,-13.0260846450034,4.26517882830939,24.8386046949678,-1.73383390083351,-12.6110623751886,3.77030387465453,42.4068546981141,37563.20199,0.488825362263349,6,3092.2782,3,NA,0.02,0.0557,-0.09,38264.1043,70278.2361,32014.1318,NA,NA,0.380648038049941,8,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"595","UA32140130000030648","Томашівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","сільська","Томашівська сільська громада",0,"UA32140130010098461","Томашівка",50.18726,29.80797,100.1,17,262,129.040289355081,253.36938172874,303.880191505651,0,0,0,0,0,0,0,0,4056,0,0,"1052100000","Бюджет Томашівської сільської територіальної громади","Kyiv-oblast","North","N",64584.58727,26488.68708,0,20791.94845,4676.25369,5790.64123,560.37118,13.25,0,0,20.15349,4152.88926,44.29359,652,1394.0993,38095.90019,0.5899,0.4101,0,0.3219,0.0724,0.0897,0.0087,3e-04,0,0,5e-04,0.109,0.0012,0.0171,0.0147,0.5458,0.1227,0.152,0.0366,25.8259738352139,-50.8730609545314,-46.0839272646826,-11.4669590456128,-11.8991485651971,-16.4787903772121,-14.8982546390782,-14.9231525115333,38.9739123893343,38095.90019,0.589860550331268,12,3484.4821,1,NA,-0.16,0.1065,-0.29,31866.48453,45757.64201,13891.15748,NA,NA,0.475227790432802,1,0,0,0,0,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"596","UA32140150000040954","Фастівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","міська","Фастівська міська громада",0,"UA32140150010091295","Фастів",50.0799307,29.9162821,90.1,18,336.2,138.005057098386,259.11136343389,301.069170807423,0,0,0,0,0,0,1,0,62088,51183,0.824362195593351,"1056600000","Бюджет Фастівської міської територіальної громади","Kyiv-oblast","North","N",654723.61795,238227.43894,4784.43037,240049.27384,66632.56534,60978.28727,21177.0711,30.153,0,8.405,61.39614,24019.51247,1963.33302,165.89195,1405.20898,416496.17901,0.6361,0.3639,0.0073,0.3666,0.1018,0.0931,0.0323,1e-04,0,0,1e-04,0.0577,0.0047,4e-04,0.0508,0.5764,0.16,0.1464,0.0034,12.2734031849079,-17.7150123553758,-15.9153967108107,-10.125958041402,-6.95270700734577,-11.9401078763917,-12.1647336445883,-10.0370769347976,10.76230534803,416496.17901,0.6361404531489,18,3852.0212,0,NA,0.05,0.095,-0.08,438415.83227,599677.27004,161261.43777,6088.05660284108,0,0.278040226182807,29,2,1,0,1,0,1,1,5,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",44992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
"597","UA32140170000038368","Чабанівська","UA32140000000020217","Фастівський","UA32000000000030281","Київська","селищна","Чабанівська селищна громада",0,"UA32140170010072394","Чабани",50.341434,30.427101,31.7,2,12.8,102.738091779883,215.718598762372,347.515222037336,0,0,0,0,0,1,1,0,11796,5334,0.452187182095626,"1056800000","Бюджет Чабанівської селищної територіальної громади","Kyiv-oblast","North","N",223715.53376,43791.00055,1091.45188,78924.82047,27942.75041,14321.4056,41185.55581,0.324,0,0,7.28339,14818.02378,2701.54944,0,22.82031,179924.53321,0.8043,0.1957,0.0049,0.3528,0.1249,0.064,0.1841,0,0,0,0,0.0824,0.015,0,0.2289,0.4387,0.1553,0.0796,1e-04,49.4950888014596,-44.2797437040847,-25.9585339635463,-10.1609989547568,-1.65997944519447,-31.5985251077548,-36.8223747198181,-19.1222898545659,42.6197642588903,179924.53321,0.804255878820741,10,2823.2191,1,NA,-0.07,0.0737,-0.14,168127.11705,191492.00139,23364.88434,NA,NA,0.500066041474046,7,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,6166,3439,2727,0.56,0.44,2259,3907,0.37,0.63,1941,0.31,4423,0.72,0.522719565954561,0.423509561304837,0,0,0,0,0
"598","UA35020010000028961","Благовіщенська","UA35020000000074289","Голованівський","UA35000000000016081","Кіровоградська","міська","Благовіщенська міська громада",0,"UA35020010010060566","Благовіщенське",48.327711,30.2344886,180,27,702.9,327.083386676283,338.019709112183,218.561371416869,0,0,0,0,0,1,1,0,21052,5825,0.276695800874026,"1153000000","Бюджет Благовіщенської міської територіальної громади","Kirovograd","Center","C",233013.53872,105156.97342,1213.15839,54241.60175,20333.3682,20671.2604,23541.12638,3.57975,0,0,11.6739,8259.69187,722.09152,0,69.92268,127856.5653,0.5487,0.4513,0.0052,0.2328,0.0873,0.0887,0.101,0,0,0,1e-04,0.0646,0.0056,0,0.1841,0.4242,0.159,0.1617,5e-04,22.6465622017887,-29.0635794585131,-23.1242942624741,-2.4112664995146,-0.972361861677906,-4.25142758565842,-6.37072536430371,-1.82518316128851,28.0912175968352,127856.5653,0.548708740283278,9,2694.7087,2,NA,0,0.0407000000000001,-0.07,127409.28783,216180.02983,88770.742,NA,NA,0.308158455841095,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,18273,10017,8256,0.55,0.45,17036,1237,0.93,0.07,5800,0.32,12952,0.71,0.867993539806194,2.92463519313305,0,0,0,0,0
"599","UA35020030000022644","Вільшанська","UA35020000000074289","Голованівський","UA35000000000016081","Кіровоградська","селищна","Вільшанська селищна громада",0,"UA35020030010064780","Вільшанка",48.235415,30.8745445,138.4,23,589.9,304.010226757397,304.010226757397,250.801467780448,0,0,0,0,0,1,0,0,10957,4526,0.413069270785799,"1153100000","Бюджет Вільшанської селищної територіальної громади","Kirovograd","Center","C",109812.87044,47947.73212,951.17138,26888.46284,12349.54138,17742.92218,2155.23368,12.413,0,0,13.39509,2630.80736,62.37703,0,9.98576,61865.13832,0.5634,0.4366,0.0087,0.2449,0.1125,0.1616,0.0196,2e-04,0,0,2e-04,0.0425,0.001,0,0.0348,0.4346,0.1996,0.2868,2e-04,45.7265147537656,28.6121274086168,25.073405075366,-20.9696554258563,-17.7225339228939,23.8383838810309,30.2162402129467,8.52410904698568,-46.3346613315107,61865.13832,0.563368738765481,1,3139.8993,6,NA,0.24,0.1023,0.05,76757.00799,115304.23199,38547.224,1227.64,0,0.46091169345959,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,9248,5003,4245,0.54,0.46,7835,1413,0.85,0.15,2726,0.29,6520,0.71,0.844026649630373,1.7311091471498,0,0,0,0,0
"600","UA35020050000014205","Гайворонська","UA35020000000074289","Голованівський","UA35000000000016081","Кіровоградська","міська","Гайворонська міська громада",0,"UA35020050010071459","Гайворон",48.3366182,29.8677468,207.8,17,440.2,328.904014764008,355.287549905896,196.685845680701,0,0,0,0,0,0,0,0,24286,14010,0.57687556616981,"1153200000","Бюджет Гайворонської міської територіальної громади","Kirovograd","Center","C",232589.4568,105818.45702,1514.90562,61164.38165,20558.75877,26919.90445,6251.44789,0,0,5.125,45.43675,11147.23884,233.96579,0,444.74064,126770.99978,0.545,0.455,0.0065,0.263,0.0884,0.1157,0.0269,0,0,0,4e-04,0.0879,0.0018,0,0.0493,0.4825,0.1622,0.2124,0.0035,17.5614092235727,-3.27517380201023,-3.89061271684235,-3.99411040774379,-1.77227734894044,31.9965617840414,30.4435295411551,15.7264606708357,1.50289645306979,126770.99978,0.54504190140058,8,3143.8915,5,NA,0.17,0.097,-0.01,148080.68331,230660.16119,82579.47788,NA,NA,0.345056742664349,0,1,0,0,1,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,22526,12391,10135,0.55,0.45,20196,2330,0.9,0.1,6936,0.31,16148,0.72,0.927530264349831,1.44154175588865,0,0,0,0,0
"601","UA35020070000018243","Голованівська","UA35020000000074289","Голованівський","UA35000000000016081","Кіровоградська","селищна","Голованівська селищна громада",0,"UA35020070010065136","Голованівськ",48.3830239,30.4655894,162.8,32,663.4,320.247178403515,333.568626603521,235.615394784616,0,0,0,0,0,1,1,0,15897,5646,0.355161351198339,"1153300000","Бюджет Голованівської селищної територіальної громади","Kirovograd","Center","C",167006.49148,63920.02912,2634.75783,61526.16834,16864.44419,15065.74777,5519.76953,8.612,0,0,124.69592,3457.24187,1.7,0,518.08274,103086.46236,0.6173,0.3827,0.0158,0.3684,0.101,0.0902,0.0331,1e-04,0,0,0.0012,0.0335,0,0,0.0535,0.5968,0.1636,0.1461,0.005,31.7723049309632,4.90792278074899,5.85667572346209,-4.50109625673022,-3.0682225486434,9.98397079182398,11.4260472360105,2.64362354077048,-7.97614532939238,103086.46236,0.617260212141785,0,4082.6636,4,NA,0.46,0.1612,0.16,150372.68143,193165.05634,42792.37491,21965.0564220608,14411.2118878993,0.401273365439556,1,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,14187,7808,6379,0.55,0.45,10224,3963,0.72,0.28,3852,0.27,10358,0.73,0.89243253444046,1.81083953241233,0,1,1,0,0
