hromada_code,hromada_center_code,hromada_type,hromada,hromada_center,oblast_name,raion_name,lat_center,lon_center,ttime,key,n_settlements,square
UA71080310000072487,UA71080310010044556,сільська,Набутівська,Набутів,Черкаська,Черкаський,49.4448157,31.4113483,116.1,Черкаська Черкаський Набутівська сільська,13,217.8
UA71080330000082129,UA71080330010037662,сільська,Ротмістрівська,Ротмістрівка,Черкаська,Черкаський,49.1413051,31.7147139,99.5,Черкаська Черкаський Ротмістрівська сільська,13,310.5
UA71080350000033809,UA71080350010034182,сільська,Руськополянська,Руська Поляна,Черкаська,Черкаський,49.4243008,31.9147632,54.7,Черкаська Черкаський Руськополянська сільська,3,274
UA71080370000064287,UA71080370010033351,сільська,Сагунівська,Сагунівка,Черкаська,Черкаський,49.288422,32.363815,81.1,Черкаська Черкаський Сагунівська сільська,3,194.5
UA71080390000078978,UA71080390010069946,міська,Смілянська,Сміла,Черкаська,Черкаський,49.2336897,31.8829216,80.3,Черкаська Черкаський Смілянська міська,2,39.1
UA71080410000061690,UA71080410010089282,сільська,Степанецька,Степанці,Черкаська,Черкаський,49.70841,31.2917358,154.6,Черкаська Черкаський Степанецька сільська,21,367.7
UA71080430000025181,UA71080430010067592,сільська,Степанківська,Степанки,Черкаська,Черкаський,49.336479,31.9730474,26.6,Черкаська Черкаський Степанківська сільська,7,134.9
UA71080450000083423,UA71080450010010128,сільська,Тернівська,Тернівка,Черкаська,Черкаський,49.1309417,31.8421374,78.2,Черкаська Черкаський Тернівська сільська,9,155.7
UA71080470000038153,UA71080470010093292,сільська,Червонослобідська,Червона Слобода,Черкаська,Черкаський,49.379837,32.14439,22.9,Черкаська Черкаський Червонослобідська сільська,4,176.4
UA71080490000022110,UA71080490010015879,міська,Черкаська,Черкаси,Черкаська,Черкаський,49.4302723,32.0447228243568,0,Черкаська Черкаський Черкаська міська,2,76.8
UA71080510000028067,UA71080510010036826,міська,Чигиринська,Чигирин,Черкаська,Черкаський,49.0775098,32.6664089,221.2,Черкаська Черкаський Чигиринська міська,25,901.7
UA73020010000044067,UA73020010010031879,сільська,Банилівська,Банилів,Чернівецька,Вижницький,48.35804,25.343399,470.4,Чернівецька Вижницький Банилівська сільська,4,81.3
UA73020030000022011,UA73020030010046664,селищна,Берегометська,Берегомет,Чернівецька,Вижницький,48.1720039,25.3304604,421.2,Чернівецька Вижницький Берегометська селищна,13,491.9
UA73020050000061546,UA73020050010070150,сільська,Брусницька,Брусниця,Чернівецька,Вижницький,48.35804,25.59712,385.1,Чернівецька Вижницький Брусницька сільська,10,98.1
UA73020070000035367,UA73020070010063977,міська,Вашківецька,Вашківці,Чернівецька,Вижницький,48.3820192,25.5174954,376.4,Чернівецька Вижницький Вашківецька міська,7,146.1
UA73020090000031499,UA73020090010033414,міська,Вижницька,Вижниця,Чернівецька,Вижницький,48.248441,25.1893807,439.4,Чернівецька Вижницький Вижницька міська,10,183.5
