Hromada_category,Region,Raion,Hromada,Hromada_code,Main_council_code,Council_codes_v1,Decision_date_v1,Council_codes_v2,Decision_date_v2,Council_codes_v3,Decision_date_v3,Council_codes_v4,Decision_date_v4,Council_codes_v5,Decision_date_v5,Council_codes_final,voluntary_amalgamation
Збільшилися,Черкаська область,Уманський район,Жашківська міська громада,UA71060090000088339,7120910100,"7120984900,7120910100,7120984000,7120984200,7120987000",2017-08-20,"7120981600,7120984900,7120910100,7120984000,7120984200,7120987000,7120982000,7120983400,7120983800,7120980400,7120986200,7120986600,7120987700,7120988100,7120988500,7120989100,7120989700,7120981000,7120981200,7120982400,7120983000,7120982800,7120983100,7120985000,7120987400",2020-08-16,,,,,,,"7120981600,7120984900,7120910100,7120984000,7120984200,7120987000,7120982000,7120983400,7120983800,7120980400,7120986200,7120986600,7120987700,7120988100,7120988500,7120989100,7120989700,7120981000,7120981200,7120982400,7120983000,7120982800,7120983100,7120985000,7120987400",1
Збільшилися,Черкаська область,Уманський район,Баштечківська сільська громада,UA71060030000053648,7120980800,"7120980800,7120983300,7120984600,7120985400",2019-04-21,"7120980800,7120983300,7120984600,7120985400,7120985800,7120988800",2020-08-16,,,,,,,"7120980800,7120983300,7120984600,7120985400,7120985800,7120988800",1
Збільшилися,Черкаська область,Звенигородський район,Водяницька сільська громада,UA71020090000047211,7121281600,"7121281600,7121283400,7121286000,7121288400",2018-10-14,"7121281600,7121283400,7121286000,7121288400,7121283600,7121284800,7121286800,7121286400,7121288200,7122888400",2020-08-16,,,,,,,"7121281600,7121283400,7121286000,7121288400,7121283600,7121284800,7121286800,7121286400,7121288200,7122888400",1
Збільшилися,Черкаська область,Звенигородський район,Шевченківська сільська громада,UA71020310000027379,7121289200,"7121281200,7121285600,7121287600,7121289200",2018-10-14,"7121280800,7121281200,7121285600,7121287600,7121289200",2020-08-16,,,,,,,"7121280800,7121281200,7121285600,7121287600,7121289200",1
Збільшилися,Черкаська область,Золотоніський район,Зорівська сільська громада,UA71040110000054881,7121584700,"7120683000,7120685800,7120686000,7121584700",2017-08-20,"7120683000,7120685800,7120686000,7121584700,7121586800,7121587400",2020-08-16,,,,,,,"7120683000,7120685800,7120686000,7121584700,7121586800,7121587400",1
Збільшилися,Черкаська область,Черкаський район,Кам'янська міська громада,UA71080130000078619,7121810100,"7121810100,7121886700,7121887000",2017-08-20,"7121880500,7121882200,7121882600,7121884500,7121881500,7121810100,7121886700,7121887000,7121882500,7121881000,7121882800,7121883500,7121886500",2020-08-16,,,,,,,"7121880500,7121882200,7121882600,7121884500,7121881500,7121810100,7121886700,7121887000,7121882500,7121881000,7121882800,7121883500,7121886500",1
Збільшилися,Черкаська область,Черкаський район,Михайлівська сільська громада,UA71080250000099725,7121884000,"7121884000,7121885600,7121886000",2017-10-15,"7121882000,7121883000,7121884000,7121885600,7121886000,7121885000",2020-08-16,,,,,,,"7121882000,7121883000,7121884000,7121885600,7121886000,7121885000",1
Збільшилися,Черкаська область,Черкаський район,Бобрицька сільська громада,UA71080070000050993,7122081100,"7122081100,7122081900,7122082000,7122087400,7122088400,7122089200",2018-10-14,"7122081100,7122081900,7122082000,7122087400,7122088400,7122089200,7122082700,7122083700,7122084300,7122086600",2020-08-16,,,,,,,"7122081100,7122081900,7122082000,7122087400,7122088400,7122089200,7122082700,7122083700,7122084300,7122086600",1
Збільшилися,Черкаська область,Черкаський район,Ліплявська сільська громада,UA71080210000074132,7122083900,"7122082300,7122083900,7122085600",2017-08-20,"7122082300,7122083900,7122085600,7122087000",2020-08-16,,,,,,,"7122082300,7122083900,7122085600,7122087000",1
Збільшилися,Черкаська область,Черкаський район,Степанецька сільська громада,UA71080410000061690,7122087800,"7122080700,7122081500,7122083500,7122084700,7122085700,7122086200,7122086400,7122087800",2017-02-19,"7122080700,7122081500,7122083500,7122084700,7122085700,7122086200,7122086400,7122087800,7122085400,7122088200",2020-08-16,,,,,,,"7122080700,7122081500,7122083500,7122084700,7122085700,7122086200,7122086400,7122087800,7122085400,7122088200",1
Збільшилися,Черкаська область,Звенигородський район,Мокрокалигірська сільська громада,UA71020230000095267,7122283700,"7122282000,7122283700,7122287500,7122288500",2015-08-16,"7122283000,7122282000,7122283700,7122287500,7122288500,7122287000",2020-08-16,,,,,,,"7122283000,7122282000,7122283700,7122287500,7122288500,7122287000",1
Збільшилися,Черкаська область,Звенигородський район,Стеблівська селищна громада,UA71020270000021083,7122555500,"7122586300,7122584400,7122588100,7122555500,7122589700",2016-10-09,"7122582900,7122586300,7122584400,7122588100,7122555500,7122589700",2020-08-16,,,,,,,"7122582900,7122586300,7122584400,7122588100,7122555500,7122589700",1
Збільшилися,Черкаська область,Звенигородський район,Селищенська сільська громада,UA71020250000078192,7122587600,"7122587600,7122589000",2017-02-19,"7120383000,7122582500,7122583400,7122584800,7122586700,7122589400,7122587600,7122589000",2020-08-16,,,,,,,"7120383000,7122582500,7122583400,7122584800,7122586700,7122589400,7122587600,7122589000",1
Збільшилися,Черкаська область,Звенигородський район,Лисянська селищна громада,UA71020190000034403,7122855100,"7122882800,7122855100,7122884900,7122885200,7122888200",2018-10-14,"7122880800,7122881200,7122883000,7122883600,7122882800,7122855100,7122884900,7122885200,7122888200,7122884800,7122886400,7122886800,7122887600,7122888000",2020-08-16,,,,,,,"7122880800,7122881200,7122883000,7122883600,7122882800,7122855100,7122884900,7122885200,7122888200,7122884800,7122886400,7122886800,7122887600,7122888000",1
Збільшилися,Черкаська область,Звенигородський район,Бужанська сільська громада,UA71020010000037786,7122881600,"7122881600,7122883400,7122884000,7122887000,7122888800",2018-10-14,"7122881600,7122883400,7122884000,7122887000,7122888800,7122885000",2020-08-16,,,,,,,"7122881600,7122883400,7122884000,7122887000,7122888800,7122885000",1
Збільшилися,Черкаська область,Звенигородський район,Виноградська сільська громада,UA71020050000074004,7122882000,"7122882000,7122882400,7122884400,7122885600,7122886000,7122887200",2019-04-21,"7122880400,7122882000,7122882400,7122884400,7122885600,7122886000,7122887200",2020-08-16,,,,,,,"7122880400,7122882000,7122882400,7122884400,7122885600,7122886000,7122887200",1
Збільшилися,Черкаська область,Уманський район,Буцька селищна громада,UA71060050000056084,7123155300,"7123180500,7123155300,7123184500",2017-10-15,"7120984800,7120989400,7123180500,7123155300,7123184500,7123182800,7123188000",2020-08-16,,,,,,,"7120984800,7120989400,7123180500,7123155300,7123184500,7123182800,7123188000",1
Збільшилися,Черкаська область,Уманський район,Іваньківська сільська громада,UA71060110000085867,7123182500,"7123180700,7123182500,7123183500",2017-08-20,"7123180700,7123182500,7123183500,7123188500",2020-08-16,,,,,,,"7123180700,7123182500,7123183500,7123188500",1
Збільшилися,Черкаська область,Черкаський район,Балаклеївська сільська громада,UA71080010000073303,7123780500,"7123780500,7123785000",2018-10-14,"7123780500,7123785000,7123783000",2020-08-16,,,,,,,"7123780500,7123785000,7123783000",1
Збільшилися,Черкаська область,Черкаський район,Березняківська сільська громада,UA71080030000050121,7123781000,"7123781000,7123781500",2018-10-14,"7123781000,7123781500,7123786500,7123788500",2020-08-16,,,,,,,"7123781000,7123781500,7123786500,7123788500",1
Збільшилися,Черкаська область,Черкаський район,Ротмістрівська сільська громада,UA71080330000082129,7123787200,"7123782500,7123783500,7123785200,7123787200",2017-02-19,"7123784000,7123782500,7123783500,7123785200,7123787200,7123787500,7123787700,7123789000",2019-04-21,"7123785500,7123784000,7123782500,7123783500,7123785200,7123787200,7123787500,7123787700,7123789000",2020-08-16,,,,,"7123785500,7123784000,7123782500,7123783500,7123785200,7123787200,7123787500,7123787700,7123789000",1
Збільшилися,Черкаська область,Черкаський район,Тернівська сільська громада,UA71080450000083423,7123789200,"7123784500,7123787000,7123788000,7123789200",2018-10-14,"7123786000,7123784500,7123787000,7123788000,7123789200",2020-08-16,,,,,,,"7123786000,7123784500,7123787000,7123788000,7123789200",1
Збільшилися,Черкаська область,Звенигородський район,Тальнівська міська громада,UA71020290000032540,7124010100,"7124082000,7124082600,7124089200,7124010100",2016-10-09,"7124080400,7124080800,7124081200,7124081600,7124082400,7124082800,7124083200,7124083600,7124084000,7124084400,7124084800,7124085000,7124085400,7124085800,7124086200,7124086600,7124087000,7124087400,7124087800,7124088200,7124088600,7124089000,7124082000,7124082600,7124089200,7124010100,7124089300,7124089700",2020-08-16,,,,,,,"7124080400,7124080800,7124081200,7124081600,7124082400,7124082800,7124083200,7124083600,7124084000,7124084400,7124084800,7124085000,7124085400,7124085800,7124086200,7124086600,7124087000,7124087400,7124087800,7124088200,7124088600,7124089000,7124082000,7124082600,7124089200,7124010100,7124089300,7124089700",1
Збільшилися,Черкаська область,Уманський район,Дмитрушківська сільська громада,UA71060070000098837,7124382500,"7124381200,7124382000,7124382500,7124386500,7124387500,7124387700",2018-10-14,"7124381200,7124382000,7124382500,7124386500,7124387500,7124387700,7124382800,7124384000,7124387800,7124388000,7124388300",2020-08-16,,,,,,,"7124381200,7124382000,7124382500,7124386500,7124387500,7124387700,7124382800,7124384000,7124387800,7124388000,7124388300",1
Збільшилися,Черкаська область,Уманський район,Ладижинська сільська громада,UA71060130000099511,7124385100,"7124381700,7124383200,7124383700,7124385100,7124387300,7124388600",2018-10-14,"7124381700,7124383200,7124383700,7124385100,7124387300,7124388600,7124387000,7124389000,7124389300,7124389800",2020-08-16,,,,,,,"7124381700,7124383200,7124383700,7124385100,7124387300,7124388600,7124387000,7124389000,7124389300,7124389800",1
Збільшилися,Черкаська область,Уманський район,Паланська сільська громада,UA71060190000086831,7124386100,"7124380900,7124381500,7124382200,7124384300,7124384500,7124385300,7124386100,7124388900",2017-08-20,"7124380900,7124381500,7124382200,7124384300,7124384500,7124385300,7124386100,7124388900,7124389500",2019-04-21,"7124380300,7124383400,7124384800,7124380900,7124381500,7124382200,7124384300,7124384500,7124385300,7124386100,7124388900,7124389500,7124386200,7124386600,7124386700,7124389200,7124686000",2020-08-16,,,,,"7124380300,7124383400,7124384800,7124380900,7124381500,7124382200,7124384300,7124384500,7124385300,7124386100,7124388900,7124389500,7124386200,7124386600,7124386700,7124389200,7124686000",1
Збільшилися,Черкаська область,Черкаський район,Леськівська сільська громада,UA71080190000038712,7124984500,"7124984500,7124988500",2018-10-14,"7124983500,7124984500,7124988500,7124989200",2020-08-16,,,,,,,"7124983500,7124984500,7124988500,7124989200",1
Збільшилися,Черкаська область,Черкаський район,Руськополянська сільська громада,UA71080350000033809,7124985200,"7124982500,7124985200",2018-10-14,"7124983000,7124982500,7124985200",2020-08-16,,,,,,,"7124983000,7124982500,7124985200",1
Збільшилися,Черкаська область,Черкаський район,Степанківська сільська громада,UA71080430000025181,7124987000,"7124987000,7124988000",2017-08-20,"7123782000,7123782200,7124987000,7124988000",2020-08-16,,,,,,,"7123782000,7123782200,7124987000,7124988000",1
