hromada_code,hromada_name,subject,mean_score,n_didnt_pass,n,pct_didnt_pass
UA21100190000078736,Сюртівська,Ukr,107.66666666666667,5,11,0.45454545454545453
UA21100210000026937,Тур’є-Реметівська,Eng,135.66666666666666,3,12,0.25
UA21100210000026937,Тур’є-Реметівська,Hist,132.64705882352942,9,43,0.20930232558139536
UA21100210000026937,Тур’є-Реметівська,Math,123.78260869565217,22,45,0.4888888888888889
UA21100210000026937,Тур’є-Реметівська,UML,131.4125,5,45,0.1111111111111111
UA21100210000026937,Тур’є-Реметівська,Ukr,130.20408163265307,5,54,0.09259259259259259
UA21100230000083101,Ужгородська,Eng,155.5281803542673,26,647,0.0401854714064915
UA21100230000083101,Ужгородська,Hist,142.91770573566086,73,474,0.1540084388185654
UA21100230000083101,Ужгородська,Math,146.99370078740156,143,778,0.18380462724935734
UA21100230000083101,Ужгородська,UML,155.8314049586777,31,636,0.04874213836477988
UA21100230000083101,Ужгородська,Ukr,156.72406181015452,41,947,0.04329461457233368
UA21100250000028639,Холмківська,Eng,139.45454545454547,6,17,0.35294117647058826
UA21100250000028639,Холмківська,Hist,128.72222222222223,15,51,0.29411764705882354
UA21100250000028639,Холмківська,Math,124.13636363636364,19,41,0.4634146341463415
UA21100250000028639,Холмківська,UML,127.63235294117646,9,43,0.20930232558139536
UA21100250000028639,Холмківська,Ukr,126.70588235294117,11,62,0.1774193548387097
UA21100270000015047,Чопська,Eng,143.28571428571428,3,17,0.17647058823529413
UA21100270000015047,Чопська,Hist,139.53333333333333,10,25,0.4
UA21100270000015047,Чопська,Math,128.9047619047619,12,33,0.36363636363636365
UA21100270000015047,Чопська,UML,134.25,3,25,0.12
UA21100270000015047,Чопська,Ukr,126.70967741935483,3,34,0.08823529411764706
UA21120010000011654,Білківська,Eng,126.875,3,19,0.15789473684210525
UA21120010000011654,Білківська,Hist,137.72321428571428,19,75,0.25333333333333335
UA21120010000011654,Білківська,Math,131.5681818181818,34,78,0.4358974358974359
UA21120010000011654,Білківська,UML,140.32539682539684,12,75,0.16
UA21120010000011654,Білківська,Ukr,137.925,12,92,0.13043478260869565
UA21120030000076462,Вишківська,Eng,134.58333333333334,2,14,0.14285714285714285
UA21120030000076462,Вишківська,Hist,121.625,20,60,0.3333333333333333
UA21120030000076462,Вишківська,Math,120.7741935483871,36,67,0.5373134328358209
UA21120030000076462,Вишківська,UML,125.97619047619048,11,53,0.20754716981132076
UA21120030000076462,Вишківська,Ukr,128.41509433962264,14,67,0.208955223880597
UA21120050000055437,Горінчівська,Eng,136.9090909090909,4,15,0.26666666666666666
UA21120050000055437,Горінчівська,Hist,128.2941176470588,20,54,0.37037037037037035
UA21120050000055437,Горінчівська,Math,128.54166666666666,31,55,0.5636363636363636
UA21120050000055437,Горінчівська,UML,131.71428571428572,10,59,0.1694915254237288
UA21120050000055437,Горінчівська,Ukr,135.42307692307693,14,66,0.21212121212121213
UA21120070000032447,Довжанська,Eng,132.33333333333334,5,23,0.21739130434782608
UA21120070000032447,Довжанська,Hist,130.5531914893617,20,67,0.29850746268656714
UA21120070000032447,Довжанська,Math,124.54545454545455,43,76,0.5657894736842105
UA21120070000032447,Довжанська,UML,139.51,9,59,0.15254237288135594
UA21120070000032447,Довжанська,Ukr,139.75862068965517,24,82,0.2926829268292683
UA21120090000025804,Драгівська,Eng,128.88888888888889,2,11,0.18181818181818182
UA21120090000025804,Драгівська,Hist,131.4,9,29,0.3103448275862069
UA21120090000025804,Драгівська,Math,136.25,12,28,0.42857142857142855
UA21120090000025804,Драгівська,UML,136.83928571428572,3,31,0.0967741935483871
UA21120090000025804,Драгівська,Ukr,140.82857142857142,2,37,0.05405405405405406
UA21120110000065395,Зарічанська,Eng,118.5,2,4,0.5
UA21120110000065395,Зарічанська,Hist,126.71428571428571,3,10,0.3
UA21120110000065395,Зарічанська,Math,105,9,10,0.9
UA21120110000065395,Зарічанська,UML,136.125,1,9,0.1111111111111111
UA21120110000065395,Зарічанська,Ukr,136.66666666666666,1,10,0.1
UA21120130000025618,Іршавська,Eng,142.79245283018867,10,63,0.15873015873015872
UA21120130000025618,Іршавська,Hist,133.712,46,171,0.26900584795321636
UA21120130000025618,Іршавська,Math,129.36082474226805,90,187,0.48128342245989303
UA21120130000025618,Іршавська,UML,136.0205479452055,38,184,0.20652173913043478
UA21120130000025618,Іршавська,Ukr,135.94219653179192,39,212,0.18396226415094338
UA21120150000079563,Керецьківська,Eng,144.83333333333334,2,14,0.14285714285714285
UA21120150000079563,Керецьківська,Hist,122.41666666666667,10,58,0.1724137931034483
UA21120150000079563,Керецьківська,Math,126.42857142857143,26,54,0.48148148148148145
UA21120150000079563,Керецьківська,UML,135.73170731707316,4,45,0.08888888888888889
UA21120150000079563,Керецьківська,Ukr,134.18867924528303,9,62,0.14516129032258066
UA21120170000080579,Колочавська,Eng,134,0,5,0
UA21120170000080579,Колочавська,Hist,133.82857142857142,9,44,0.20454545454545456
UA21120170000080579,Колочавська,Math,111.21052631578948,23,42,0.5476190476190477
UA21120170000080579,Колочавська,UML,134.8048780487805,4,45,0.08888888888888889
UA21120170000080579,Колочавська,Ukr,134.9268292682927,6,47,0.1276595744680851
UA21120190000082169,Міжгірська,Eng,142.42857142857142,6,41,0.14634146341463414
UA21120190000082169,Міжгірська,Hist,143.875,13,109,0.11926605504587157
UA21120190000082169,Міжгірська,Math,133.17105263157896,36,112,0.32142857142857145
UA21120190000082169,Міжгірська,UML,148.1435185185185,8,116,0.06896551724137931
UA21120190000082169,Міжгірська,Ukr,147.20833333333334,8,128,0.0625
UA21120210000094884,Пилипецька,Eng,130.4,2,7,0.2857142857142857
UA21120210000094884,Пилипецька,Hist,131.64285714285714,3,17,0.17647058823529413
UA21120210000094884,Пилипецька,Math,120.4,12,22,0.5454545454545454
UA21120210000094884,Пилипецька,UML,138.02380952380952,2,23,0.08695652173913043
UA21120210000094884,Пилипецька,Ukr,138.47826086956522,1,24,0.041666666666666664
UA21120230000041982,Синевирська,Eng,132,1,12,0.08333333333333333
UA21120230000041982,Синевирська,Hist,132.92,3,28,0.10714285714285714
UA21120230000041982,Синевирська,Math,142.38888888888889,21,39,0.5384615384615384
UA21120230000041982,Синевирська,UML,144.93939393939394,3,36,0.08333333333333333
UA21120230000041982,Синевирська,Ukr,143.69230769230768,3,42,0.07142857142857142
UA21120250000077532,Хустська,Eng,145.75555555555556,12,147,0.08163265306122448
UA21120250000077532,Хустська,Hist,134.9188679245283,103,368,0.2798913043478261
UA21120250000077532,Хустська,Math,140.17293233082708,171,437,0.391304347826087
UA21120250000077532,Хустська,UML,141.84984025559106,59,372,0.1586021505376344
UA21120250000077532,Хустська,Ukr,142.46559633027522,63,499,0.12625250501002003
UA23020010000034566,Андрівська,Eng,156,0,3,0
UA23020010000034566,Андрівська,Hist,131.75,7,19,0.3684210526315789
UA23020010000034566,Андрівська,Math,119.0909090909091,9,20,0.45
UA23020010000034566,Андрівська,UML,124.35714285714286,2,16,0.125
UA23020010000034566,Андрівська,Ukr,122.47058823529412,3,20,0.15
UA23020030000059558,Андріївська,Eng,135,1,2,0.5
UA23020030000059558,Андріївська,Hist,134.44444444444446,3,21,0.14285714285714285
UA23020030000059558,Андріївська,Math,128.46666666666667,8,23,0.34782608695652173
UA23020030000059558,Андріївська,UML,145.33333333333334,2,20,0.1
UA23020030000059558,Андріївська,Ukr,139.43478260869566,2,25,0.08
UA23020050000046501,Бердянська,Eng,145.08554572271387,28,367,0.07629427792915532
UA23020050000046501,Бердянська,Hist,141.3537859007833,47,430,0.10930232558139535
UA23020050000046501,Бердянська,Math,139.11979166666666,121,505,0.2396039603960396
UA23020050000046501,Бердянська,UML,148.6425576519916,24,501,0.04790419161676647
UA23020050000046501,Бердянська,Ukr,149.6511226252159,32,611,0.05237315875613748
UA23020070000049788,Берестівська,Eng,129,2,4,0.5
UA23020070000049788,Берестівська,Hist,147,1,7,0.14285714285714285
UA23020070000049788,Берестівська,Math,140.6,2,7,0.2857142857142857
UA23020070000049788,Берестівська,UML,163.63636363636363,1,12,0.08333333333333333
UA23020070000049788,Берестівська,Ukr,165.66666666666666,1,13,0.07692307692307693
UA23020090000069977,Коларівська,Eng,135.14285714285714,1,8,0.125
UA23020090000069977,Коларівська,Hist,137.88888888888889,1,19,0.05263157894736842
UA23020090000069977,Коларівська,Math,142.23076923076923,6,19,0.3157894736842105
UA23020090000069977,Коларівська,UML,151.8235294117647,2,19,0.10526315789473684
UA23020090000069977,Коларівська,Ukr,141.5,1,27,0.037037037037037035
UA23020110000062653,Осипенківська,Eng,117.69565217391305,2,25,0.08
UA23020110000062653,Осипенківська,Hist,130.92592592592592,4,31,0.12903225806451613
UA23020110000062653,Осипенківська,Math,124.72222222222223,14,32,0.4375
UA23020110000062653,Осипенківська,UML,132.5483870967742,2,33,0.06060606060606061
UA23020110000062653,Осипенківська,Ukr,133.61111111111111,2,38,0.05263157894736842
UA23020130000081044,Приморська,Eng,144.12121212121212,1,34,0.029411764705882353
UA23020130000081044,Приморська,Hist,138.3125,8,56,0.14285714285714285
UA23020130000081044,Приморська,Math,137.22448979591837,14,63,0.2222222222222222
UA23020130000081044,Приморська,UML,144.73076923076923,4,69,0.057971014492753624
UA23020130000081044,Приморська,Ukr,145.7840909090909,6,94,0.06382978723404255
UA23020150000063371,Чернігівська,Eng,129.33333333333334,2,35,0.05714285714285714
UA23020150000063371,Чернігівська,Hist,133.61971830985917,10,81,0.12345679012345678
UA23020150000063371,Чернігівська,Math,128.06382978723406,30,77,0.38961038961038963
UA23020150000063371,Чернігівська,UML,142.55072463768116,10,79,0.12658227848101267
UA23020150000063371,Чернігівська,Ukr,142.08536585365854,15,97,0.15463917525773196
UA23040010000033945,Благовіщенська,Eng,136,1,7,0.14285714285714285
UA23040010000033945,Благовіщенська,Hist,135.66666666666666,6,24,0.25
UA23040010000033945,Благовіщенська,Math,129.85,5,25,0.2
UA23040010000033945,Благовіщенська,UML,140.14285714285714,3,17,0.17647058823529413
UA23040010000033945,Благовіщенська,Ukr,138,3,31,0.0967741935483871
UA23040030000061166,Василівська,Eng,139.15384615384616,16,55,0.2909090909090909
UA23040030000061166,Василівська,Hist,140.59420289855072,23,92,0.25
UA23040030000061166,Василівська,Math,128.2295081967213,31,92,0.33695652173913043
UA23040030000061166,Василівська,UML,141.79761904761904,6,90,0.06666666666666667
UA23040030000061166,Василівська,Ukr,141.64423076923077,8,112,0.07142857142857142
UA23040050000076136,Великобілозерська,Eng,156,1,8,0.125
UA23040050000076136,Великобілозерська,Hist,137.34782608695653,2,25,0.08
UA23040050000076136,Великобілозерська,Math,138.4,8,28,0.2857142857142857
UA23040050000076136,Великобілозерська,UML,150.95,0,30,0
UA23040050000076136,Великобілозерська,Ukr,154.0344827586207,1,30,0.03333333333333333
UA23040070000097076,Водянська,Eng,122.95,3,23,0.13043478260869565
UA23040070000097076,Водянська,Hist,127.96774193548387,11,42,0.2619047619047619
UA23040070000097076,Водянська,Math,132.58620689655172,21,50,0.42
UA23040070000097076,Водянська,UML,137.21794871794873,5,44,0.11363636363636363
UA23040070000097076,Водянська,Ukr,131.92156862745097,3,54,0.05555555555555555
UA23040090000031823,Дніпрорудненська,Eng,146.7,5,45,0.1111111111111111
UA23040090000031823,Дніпрорудненська,Hist,132.73015873015873,12,75,0.16
UA23040090000031823,Дніпрорудненська,Math,143.14666666666668,27,102,0.2647058823529412
UA23040090000031823,Дніпрорудненська,UML,140.78313253012047,6,89,0.06741573033707865
UA23040090000031823,Дніпрорудненська,Ukr,140.80582524271844,7,110,0.06363636363636363
UA23040110000019947,Енергодарська,Eng,146.6,18,218,0.08256880733944955
UA23040110000019947,Енергодарська,Hist,133.2054794520548,71,290,0.24482758620689654
UA23040110000019947,Енергодарська,Math,142.73239436619718,114,398,0.2864321608040201
UA23040110000019947,Енергодарська,UML,142.86617100371748,29,298,0.09731543624161074
UA23040110000019947,Енергодарська,Ukr,144.9128205128205,34,424,0.08018867924528301
UA23040130000044084,Кам’янсько-Дніпровська,Eng,142.81578947368422,9,47,0.19148936170212766
UA23040130000044084,Кам’янсько-Дніпровська,Hist,132.734375,29,93,0.3118279569892473
UA23040130000044084,Кам’янсько-Дніпровська,Math,129.015625,45,109,0.41284403669724773
