register_number,start,end,active_2402,hromada_code.x,hromada_name.x,hromada_code.y,hromada_name.y
696,2021-05-23,2026-06-30,1,UA26100030000012148,Космацька,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26100030000012148,Космацька,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26100030000012148,Космацька,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26100030000012148,Космацька,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26100030000012148,Космацька,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA73020090000031499,Вижницька,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26100010000076570,Косівська,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26080070000092582,Коломийська,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26120070000067596,Надвірнянська,UA26100050000019570,Кутська
697,2021-04-20,2026-04-20,1,UA48020150000051082,Новобузька,UA48020210000024814,Софіївська
698,2021-05-29,2026-05-29,1,UA48020150000051082,Новобузька,UA48020050000023194,Вільнозапорізька
699,2021-01-01,2025-12-31,1,UA71060090000088339,Жашківська,UA71060030000053648,Баштечківська
700,2021-05-25,2023-04-10,1,UA48060190000070297,Нечаянська,UA48060230000098265,Ольшанська
700,2021-05-25,2023-04-10,1,UA48060190000070297,Нечаянська,UA48060290000080246,Радсадівська
702,2021-01-01,2023-04-10,1,UA56060250000052338,Здолбунівська,UA56060410000055190,Мізоцька
702,2021-01-01,2023-04-10,1,UA56060250000052338,Здолбунівська,UA56060230000076543,Здовбицька
703,2021-06-03,2023-04-10,1,UA12100150000039396,Чернеччинська,UA12100050000045992,Магдалинівська
703,2021-06-03,2023-04-10,1,UA12100150000039396,Чернеччинська,UA12020310000017431,Царичанська
703,2021-06-03,2023-04-10,1,UA12100150000039396,Чернеччинська,UA12100030000084605,Личківська
705,2021-01-01,2022-12-31,1,UA12140130000052990,Маломихайлівська,UA12140250000015858,Покровська
705,2021-01-01,2022-12-31,1,UA12140130000052990,Маломихайлівська,UA12140050000051356,Великомихайлівська
706,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140250000015858,Покровська
706,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140050000051356,Великомихайлівська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040270000014394,Привільненська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040170000050651,Мирогощанська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040350000014945,Тараканівська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040250000064519,Повчанська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040310000052028,Семидубська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040070000046270,Вербська
708,2021-06-11,2023-04-10,1,UA56040050000074861,Варковицька,UA56040330000091100,Смизька
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040050000074861,Варковицька
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040170000050651,Мирогощанська
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040350000014945,Тараканівська
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040250000064519,Повчанська
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040310000052028,Семидубська
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040070000046270,Вербська
708,2021-06-11,2023-04-10,1,UA56040270000014394,Привільненська,UA56040330000091100,Смизька
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040050000074861,Варковицька
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040270000014394,Привільненська
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040350000014945,Тараканівська
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040250000064519,Повчанська
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040310000052028,Семидубська
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040070000046270,Вербська
708,2021-06-11,2023-04-10,1,UA56040170000050651,Мирогощанська,UA56040330000091100,Смизька
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040050000074861,Варковицька
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040270000014394,Привільненська
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040170000050651,Мирогощанська
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040250000064519,Повчанська
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040310000052028,Семидубська
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040070000046270,Вербська
708,2021-06-11,2023-04-10,1,UA56040350000014945,Тараканівська,UA56040330000091100,Смизька
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040050000074861,Варковицька
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040270000014394,Привільненська
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040170000050651,Мирогощанська
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040350000014945,Тараканівська
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040310000052028,Семидубська
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040070000046270,Вербська
708,2021-06-11,2023-04-10,1,UA56040250000064519,Повчанська,UA56040330000091100,Смизька
708,2021-06-11,2023-04-10,1,UA56040310000052028,Семидубська,UA56040050000074861,Варковицька
708,2021-06-11,2023-04-10,1,UA56040310000052028,Семидубська,UA56040270000014394,Привільненська
708,2021-06-11,2023-04-10,1,UA56040310000052028,Семидубська,UA56040170000050651,Мирогощанська
