hromada_code,hromada_name,year,budget_planned,budget_executed,budget_executed_2015
UA73040110000040354,Недобоївська,2021,2000,2000,1015.2284263959391
UA73040130000087963,Новодністровська,2018,5392.34,0,0
UA73040130000087963,Новодністровська,2019,7531.718,3326.1980000000003,2065.96149068323
UA73040150000056182,Рукшинська,2018,5226.3,2613.15,1719.1776315789475
UA73040150000056182,Рукшинська,2019,5811.752,5808.995,3608.0714285714284
UA73040150000056182,Рукшинська,2020,7000.535,2272.854,1360.9904191616765
UA73040170000011490,Сокирянська,2015,895.338,894.471,894.471
UA73040170000011490,Сокирянська,2017,3905.527,3905.527,3149.618548387097
UA73040170000011490,Сокирянська,2018,5717.61,3904.779,2568.933552631579
UA73040170000011490,Сокирянська,2019,2633.37,2633.37,1635.6335403726707
UA73040170000011490,Сокирянська,2021,4545.981,4545.831,2307.5284263959393
UA73040190000062796,Хотинська,2016,16835.478,12802.824,11745.710091743118
UA73040190000062796,Хотинська,2017,11508.392,11506.472,9279.412903225806
UA73040190000062796,Хотинська,2018,31514.078,31514.078,20732.946052631578
UA73040190000062796,Хотинська,2019,8045.676,8025.676,4984.8919254658385
UA73060070000082869,Веренчанська,2015,286.875,286.875,286.875
UA73060070000082869,Веренчанська,2017,3072.208,2895.713,2335.252419354839
UA73060070000082869,Веренчанська,2018,1322.383,1321.416,869.3526315789474
UA73060070000082869,Веренчанська,2021,35915.869,35468.248,18004.186802030457
UA73060090000047054,Вікнянська,2019,5694.911,2041.542,1268.0385093167702
UA73060090000047054,Вікнянська,2020,3324.469,3324.469,1990.7
UA73060090000047054,Вікнянська,2021,6755.819,6755.819,3429.3497461928937
UA73060130000078771,Герцаївська,2015,6906,6906,6906
UA73060130000078771,Герцаївська,2017,2927.345,2927.345,2360.762096774193
UA73060150000088691,Глибоцька,2021,11383.46,10823.236,5494.028426395939
UA73060170000031531,Горішньошеровецька,2018,5000,5000,3289.4736842105262
UA73060170000031531,Горішньошеровецька,2019,18000,17999.996,11180.121739130434
UA73060170000031531,Горішньошеровецька,2020,23053.272,23053.272,13804.354491017964
UA73060190000043347,Заставнівська,2016,7123.374,7123.374,6535.205504587156
UA73060210000010691,Кадубовецька,2017,6646.131,6646.131,5359.783064516129
UA73060210000010691,Кадубовецька,2018,2588.293,2588.293,1702.8243421052632
UA73060230000024500,Кам’янецька,2018,9990,4970.55,3270.0986842105262
UA73060230000024500,Кам’янецька,2019,16000,16000,9937.888198757764
UA73060230000024500,Кам’янецька,2020,16446.956,16446.956,9848.476646706586
UA73060230000024500,Кам’янецька,2021,8709.054,8657.595,4394.718274111675
UA73060270000016588,Карапчівська,2015,21945.821,21945.821,21945.821
UA73060270000016588,Карапчівська,2017,3791.799,3791.799,3057.902419354839
UA73060290000034305,Кіцманська,2017,7101.15,7097.870000000001,5724.08870967742
UA73060290000034305,Кіцманська,2018,6543.919,5902.261,3883.0664473684214
UA73060290000034305,Кіцманська,2021,13726.134,13693.79,6951.162436548224
UA73060310000074904,Кострижівська,2017,3484.118,3484.118,2809.7725806451613
UA73060310000074904,Кострижівська,2018,2135.25,0,0
UA73060330000039245,Красноїльська,2016,1800,1800,1651.3761467889908
UA73060350000057190,Магальська,2016,8850,8849.827,8119.10733944954
UA73060350000057190,Магальська,2017,13215.42,13215.42,10657.59677419355
UA73060350000057190,Магальська,2018,14652.302,10652.302,7008.093421052631
UA73060350000057190,Магальська,2019,27033.356,6991.397,4342.482608695652
UA73060370000059595,Мамаївська,2016,7211.198,7211.198,6615.777981651376
UA73060390000017602,Неполоковецька,2018,6026.061,4026.061,2648.724342105263
UA73060390000017602,Неполоковецька,2019,1800,1800,1118.0124223602484
UA73060410000077092,Новоселицька,2015,3459.472,2819.026,2819.026
UA73060410000077092,Новоселицька,2018,5175.91,0,0
UA73060410000077092,Новоселицька,2019,11574.268,11226.388,6972.911801242236
UA73060470000040033,Ставчанська,2017,984.995,984.995,794.3508064516129
UA73060470000040033,Ставчанська,2018,980.392,980.229,644.8875
UA73060470000040033,Ставчанська,2019,4581.635,4581.635,2845.7360248447203
UA73060490000033679,Сторожинецька,2015,35340.076,21461.464,21461.464
UA73060490000033679,Сторожинецька,2017,4950,4941.91,3985.4112903225805
UA73060490000033679,Сторожинецька,2018,22704.502,16155.928,10628.9
UA73060490000033679,Сторожинецька,2019,19530.39,19530.39,12130.67701863354
UA73060490000033679,Сторожинецька,2020,20369.986,20369.986,12197.59640718563
UA73060490000033679,Сторожинецька,2021,5634.58,5634.58,2860.192893401015
UA73060550000052402,Тереблеченська,2017,1348.3,1348.3,1087.3387096774193
UA73060570000058573,Топорівська,2019,6211.102,6211.102,3857.827329192546
UA73060570000058573,Топорівська,2020,15558.285,11984.47,7176.329341317365
UA73060570000058573,Топорівська,2021,1978.576,1917.467,973.3335025380711
UA73060590000095243,Чагорська,2021,7018.276,6752.546,3427.6883248730965
UA73060610000066784,Чернівецька,2015,37016.46,21878.012000000002,21878.012000000002
UA73060610000066784,Чернівецька,2016,47573.087999999996,47479.094,43558.80183486238
UA73060610000066784,Чернівецька,2017,30676.658,30591.146,24670.279032258066
UA73060610000066784,Чернівецька,2018,52751.152,30571.422,20112.777631578945
UA73060610000066784,Чернівецька,2019,47131.296,47124.296,29269.74906832298
UA73060610000066784,Чернівецька,2020,78842.97,75615.474,45278.72694610779
UA73060610000066784,Чернівецька,2021,3227.5,3227.496,1638.322842639594
UA73060630000091311,Чудейська,2016,875.618,875.618,803.3192660550459
UA73060630000091311,Чудейська,2018,1584.3,1584.3,1042.3026315789473
UA73060630000091311,Чудейська,2019,3138.223,3138.223,1949.2068322981365
UA73060630000091311,Чудейська,2021,13857.378,13857.265,7034.144670050761
UA74020010000010449,Корюківська,2016,4930.821,4550.319,4174.604587155964
UA74020010000010449,Корюківська,2017,3654.2780000000002,3654.2780000000002,2946.9983870967744
UA74020010000010449,Корюківська,2018,29156,27065.412,17806.19210526316
UA74020010000010449,Корюківська,2019,36000,36000,22360.24844720497
UA74020010000010449,Корюківська,2020,41758.932,41758.932,25005.348502994013
UA74020030000069340,Менська,2015,14679.71,14233.351999999999,14233.351999999999
UA74020030000069340,Менська,2016,9052.408,7941.616,7285.88623853211
UA74020030000069340,Менська,2017,6947.348,6947.332,5602.687096774194
UA74020030000069340,Менська,2018,12468.798,8650.472,5691.0999999999995
UA74020030000069340,Менська,2019,26947.724,26438.588,16421.483229813664
UA74020050000033944,Сновська,2016,3383.956,3255.732,2986.910091743119
UA74020050000033944,Сновська,2018,4111.65,0,0
UA74020050000033944,Сновська,2019,4111.752,4111.752,2553.883229813665
UA74020070000037186,Сосницька,2016,1818.839,1816.498,1666.5119266055044
UA74020070000037186,Сосницька,2017,602.943,602.943,486.2443548387097
UA74020070000037186,Сосницька,2019,2944.474,2638.084,1638.5614906832295
UA74020070000037186,Сосницька,2020,10278.721,10278.721,6154.922754491018
UA74020090000083820,Холминська,2016,1348.777,1348.777,1237.4100917431192
UA74040030000093042,Бахмацька,2015,5270.042,5270.042,5270.042
UA74040030000093042,Бахмацька,2016,7740,6545.258,6004.823853211009
UA74040030000093042,Бахмацька,2017,4155.366,4155.1,3350.8870967741937
UA74040030000093042,Бахмацька,2018,6487.058,3530.46,2322.6710526315787
UA74040030000093042,Бахмацька,2019,10424.964,7613.166,4728.674534161491
UA74040030000093042,Бахмацька,2020,1695.08,1681.263,1006.7443113772455
UA74040030000093042,Бахмацька,2021,26686.047,10132.252,5143.275126903553
UA74040050000013413,Бобровицька,2016,755.363,755.363,692.9935779816514
UA74040070000086652,Борзнянська,2015,1953.332,1944.408,1944.408
UA74040070000086652,Борзнянська,2016,2412.784,2408.572,2209.699082568807
UA74040070000086652,Борзнянська,2017,2244.328,2244.328,1809.941935483871
UA74040070000086652,Борзнянська,2021,14273.996,14268.962,7243.127918781725
UA74040090000047246,Вертіївська,2015,81.172,81.171,81.171
UA74040090000047246,Вертіївська,2017,471.725,471.725,380.4233870967742
UA74040150000010608,Комарівська,2015,246.268,237.02,237.02
UA74040190000070909,Лосинівська,2016,898.396,870.088,798.245871559633
UA74040250000063494,Ніжинська,2015,12828.6,8636.136,8636.136
UA74040250000063494,Ніжинська,2016,9949.58,6121.3499999999995,5615.91743119266
UA74040250000063494,Ніжинська,2018,4418.52,3105.692,2043.2184210526316
UA74040250000063494,Ніжинська,2019,1300,1300,807.4534161490683
UA74040270000069132,Новобасанська,2015,596.323,596.323,596.323
UA74040270000069132,Новобасанська,2016,1060.452,1060.452,972.891743119266
UA74040290000072674,Носівська,2016,10000,10000,9174.311926605504
